lsat,ugpa,zfygpa,race
41.0,3.8,0.36,white
37.0,1.7,0.82,white
38.5,2.8,-0.03,white
46.0,3.4,0.96,white
42.0,2.8,0.47,white
31.0,3.7,1.22,white
29.0,3.5,-1.01,white
36.0,3.6,-0.67,white
34.0,3.5,-0.32,white
37.0,2.9,1.19,white
46.0,3.5,0.9,white
25.0,3.3,-0.09,black
39.0,3.4,0.69,white
37.0,3.1,-0.4,white
38.0,3.6,-0.64,white
47.0,3.9,-0.32,white
28.0,2.8,0.67,white
46.0,3.6,0.07,white
40.0,2.9,-0.05,white
24.0,3.3,-0.74,black
36.0,3.6,0.59,white
40.0,3.4,1.88,white
44.0,3.9,0.44,white
34.0,3.0,0.96,white
35.0,3.6,-1.04,white
48.0,3.9,0.89,white
40.0,4.0,0.59,white
42.0,3.4,0.35,white
43.0,3.6,0.21,white
33.0,3.1,0.07,white
32.0,2.8,0.39,white
39.0,3.7,-0.22,white
46.0,3.8,1.43,white
32.0,3.4,0.4,white
34.0,3.4,-0.09,white
28.0,3.6,-1.01,white
32.0,2.5,-2.19,white
41.0,3.8,0.86,white
41.0,2.6,1.22,white
41.5,2.5,0.37,white
26.0,2.5,-3.22,black
38.0,3.2,0.66,white
43.0,3.8,-0.63,white
45.0,3.7,-0.15,white
40.0,3.9,0.44,white
44.0,3.2,-0.49,white
35.0,3.2,0.53,white
35.0,3.7,0.58,white
43.0,3.7,-0.75,white
30.0,2.4,0.24,white
37.0,2.9,-0.76,black
30.0,3.2,0.98,white
37.0,3.1,0.0,white
34.5,2.9,-0.45,white
30.7,2.6,-0.78,white
34.0,3.1,1.28,white
38.0,2.9,0.51,white
29.0,2.8,-0.78,white
36.0,3.9,1.78,white
38.0,2.5,2.1,white
32.5,3.8,-1.39,white
26.0,3.4,-1.33,white
36.0,2.2,0.26,white
43.0,3.4,-0.38,white
30.0,3.7,-0.42,white
32.0,3.4,0.98,white
45.0,3.6,1.83,white
35.0,2.5,-0.85,white
37.0,3.7,0.69,white
34.0,3.3,0.39,white
36.0,2.9,0.91,white
42.0,2.4,0.81,white
32.0,3.6,2.07,white
35.0,3.2,-1.19,white
25.0,3.4,0.78,white
35.0,3.4,-1.23,white
38.0,3.4,-0.75,white
39.0,3.5,0.53,white
43.0,3.1,0.67,white
44.0,3.8,-0.55,white
39.0,3.2,-0.01,white
26.0,2.8,-1.07,black
43.0,3.0,0.9,white
41.0,2.3,-0.35,white
33.0,2.3,1.03,white
30.0,2.4,-1.1,white
32.0,3.5,-1.57,white
21.0,3.9,-1.15,black
38.0,3.9,1.18,white
24.0,3.1,-1.34,black
38.0,3.0,-0.75,white
26.3,3.4,-1.73,white
38.0,3.3,-0.35,white
46.0,3.2,0.89,white
35.0,3.1,-0.4,white
33.0,3.2,-0.07,white
40.0,3.2,1.99,white
27.0,2.5,-2.18,black
36.0,4.0,1.88,white
37.0,3.7,0.51,white
38.0,2.8,0.77,white
40.0,3.4,0.13,white
34.0,3.1,0.84,white
36.0,2.7,-0.62,black
36.0,2.8,-0.36,white
38.0,3.2,-0.2,white
35.0,2.9,0.45,white
30.3,3.2,-1.5,white
29.5,3.3,0.76,white
30.0,3.5,1.17,white
28.5,3.1,-0.41,white
44.0,3.2,-0.54,white
35.0,2.8,0.06,white
37.0,3.4,0.06,white
35.5,3.2,-0.67,white
27.5,3.4,0.82,white
40.0,3.0,0.56,white
48.0,3.6,1.37,white
39.0,3.3,0.85,white
37.0,3.2,0.77,white
44.0,3.5,1.25,white
40.0,3.7,1.44,white
30.0,3.2,0.48,white
37.0,2.9,0.83,white
40.0,3.8,0.93,white
44.0,3.7,-0.17,white
39.0,3.0,1.81,white
36.0,3.7,-0.34,white
44.0,3.6,-0.56,white
40.0,2.5,-0.13,white
33.0,3.1,-0.98,white
34.0,3.0,-0.52,white
22.0,3.8,-1.7,white
37.0,2.4,1.66,white
34.0,2.6,0.9,white
35.0,3.4,-0.08,white
41.0,3.8,0.38,white
38.0,3.3,0.33,white
46.0,3.5,-0.18,white
37.5,3.9,0.92,white
30.0,3.7,1.66,white
35.0,3.0,-0.38,white
44.0,3.2,-3.12,white
31.0,3.2,-0.04,white
46.0,3.1,1.04,white
36.0,3.0,0.96,white
32.5,3.2,0.29,white
35.0,3.6,-1.01,white
41.0,3.4,-0.3,white
28.0,3.6,0.49,white
40.0,3.6,1.31,white
27.0,2.5,-1.35,black
16.0,3.2,-1.84,black
35.0,3.9,-1.17,white
36.0,3.3,-0.35,white
31.0,3.1,-0.53,white
42.0,4.0,0.27,white
45.0,3.0,0.22,white
39.0,3.6,-0.57,white
35.0,2.8,-0.32,white
32.0,2.7,0.19,white
36.5,2.9,-0.15,white
32.5,2.9,0.43,white
37.0,3.5,1.88,white
41.0,3.1,0.57,white
37.0,2.6,0.75,white
44.0,3.5,1.43,white
37.0,3.7,0.01,white
41.0,3.7,-0.31,white
40.0,3.0,-0.29,white
37.0,3.1,-1.5,white
35.0,3.6,-0.98,white
42.0,3.1,0.14,white
42.0,3.7,0.94,white
37.0,2.8,0.03,white
37.0,3.6,0.46,white
39.0,3.5,-0.11,white
42.0,3.8,-1.41,white
33.0,3.0,1.62,white
28.0,2.8,-1.92,black
34.0,3.2,-0.92,white
36.5,3.1,-0.74,white
28.0,2.9,-2.24,black
39.0,3.5,-0.65,white
33.5,2.4,-0.43,white
42.0,3.7,0.61,white
42.0,3.2,-0.39,white
39.0,2.9,0.89,white
35.0,3.2,1.02,white
34.0,3.6,0.98,white
39.0,2.9,-0.17,white
48.0,3.8,0.54,white
30.5,3.6,0.3,white
28.5,3.2,-0.94,white
46.0,3.7,-0.58,white
32.0,3.8,-0.08,white
33.0,3.2,0.42,white
33.0,3.1,-0.78,white
37.0,2.9,-0.66,white
40.0,2.5,0.48,white
36.0,3.0,0.2,white
38.0,3.1,-0.21,white
37.0,2.9,0.92,white
34.0,2.9,-0.73,white
36.0,3.8,-0.42,white
32.0,3.3,-3.04,black
39.0,2.9,-0.76,white
37.0,2.4,-0.47,black
34.0,3.8,0.16,white
32.0,3.1,0.55,white
31.0,3.7,0.25,white
34.0,3.4,-0.96,white
30.5,2.8,-0.43,white
40.0,3.1,-0.85,white
28.7,3.2,0.36,white
29.0,2.3,0.17,white
30.0,3.5,-1.65,white
32.0,3.1,2.02,white
31.0,3.1,-0.75,white
37.0,3.0,0.51,white
42.0,3.5,-0.71,white
33.5,2.6,1.97,white
26.5,2.8,-0.67,white
47.0,3.1,1.5,white
34.5,3.8,0.14,white
27.0,2.8,-0.77,black
42.0,3.2,0.97,white
33.5,2.9,-0.24,white
34.0,3.4,-0.24,white
33.0,3.6,-0.31,white
39.0,3.6,0.92,white
42.0,3.3,1.2,white
38.0,3.0,1.24,white
42.0,3.4,0.52,white
36.0,3.6,0.75,white
40.0,3.8,1.27,white
36.0,3.2,2.0,white
31.0,2.9,1.49,white
35.0,2.6,-1.55,white
44.0,2.8,1.05,white
32.0,3.3,-0.8,white
35.0,2.8,-0.96,white
34.0,2.3,1.62,white
26.5,2.8,-2.14,black
28.0,2.9,-0.15,white
38.0,2.8,-0.4,white
32.0,3.2,1.65,white
36.0,3.2,1.08,white
31.0,2.2,0.5,white
47.0,4.0,0.2,white
44.0,3.5,0.82,white
36.0,3.1,-0.59,white
28.0,3.3,1.16,white
29.0,3.9,-0.6,black
30.0,3.7,-0.64,white
35.0,2.5,-0.31,white
37.5,3.0,-0.12,white
39.5,3.6,-0.38,white
29.3,3.1,-0.21,white
39.0,2.8,1.04,white
36.0,3.2,1.11,white
44.0,3.3,0.01,white
39.0,2.5,0.16,white
33.0,3.3,0.94,white
34.0,2.9,-1.3,white
33.0,2.9,-0.23,white
43.0,3.5,1.07,white
35.0,3.5,-0.28,white
36.0,3.5,1.54,white
43.0,3.6,0.79,white
44.0,3.2,0.31,white
31.0,3.2,-0.34,white
37.0,3.1,0.57,white
35.0,2.9,-1.72,white
37.0,2.2,-1.11,white
42.0,3.6,-2.41,white
28.0,2.8,-0.14,white
43.0,3.7,1.6,white
41.0,3.8,1.57,white
36.0,3.8,0.3,white
36.0,3.2,0.26,black
38.5,3.0,0.78,white
44.0,2.1,0.07,white
36.0,3.8,-0.03,white
48.0,3.4,0.71,white
31.0,3.0,0.08,white
44.0,3.4,-0.7,white
35.0,2.9,-1.27,white
34.0,3.2,0.87,white
42.0,3.5,-0.54,white
36.0,2.3,0.01,white
37.0,3.4,0.63,white
38.0,3.5,0.72,white
37.0,2.7,0.46,black
33.5,3.2,1.41,white
35.0,3.9,0.38,white
38.0,2.6,-0.3,white
35.0,2.3,0.95,white
25.0,2.8,-2.11,black
37.0,4.0,0.35,white
34.0,3.5,1.01,white
40.0,2.9,-0.08,white
38.0,2.9,-0.04,white
33.0,2.9,0.7,white
39.0,2.9,-0.46,white
34.0,3.2,-1.39,white
36.0,2.8,0.82,white
38.0,3.3,0.61,white
35.0,3.4,0.72,white
40.0,2.6,-1.0,white
28.5,2.6,-0.24,white
29.0,3.3,-0.12,white
39.0,3.7,-0.71,white
39.0,3.6,0.38,white
39.0,3.9,0.54,white
42.0,3.0,0.55,white
44.0,3.7,0.81,white
36.0,3.2,1.02,white
37.0,3.5,1.66,white
42.0,3.5,0.54,white
38.0,3.0,-0.51,white
37.0,3.8,-0.12,white
34.0,3.8,-0.6,white
46.0,3.5,-0.31,white
42.0,4.0,1.65,white
34.0,3.0,0.8,white
33.0,3.1,-0.45,black
34.0,3.1,-0.32,white
37.0,3.6,-0.61,white
40.0,3.8,0.02,white
37.5,3.5,-0.21,white
45.0,3.3,0.73,white
14.0,2.9,0.04,black
39.0,4.0,0.82,white
40.0,3.4,0.47,white
38.0,3.2,-0.61,white
39.0,3.0,0.67,white
41.0,3.6,1.56,white
37.0,3.7,-0.91,white
39.0,3.7,-0.17,white
38.0,3.0,0.0,white
45.0,3.0,0.54,white
34.0,3.7,-0.58,white
33.0,3.3,-1.74,white
30.0,3.8,0.61,white
42.0,3.2,1.05,white
30.0,3.4,0.67,white
43.0,3.1,0.47,white
39.0,2.5,-0.31,white
31.0,3.3,0.48,white
35.0,3.2,0.27,white
43.0,3.2,0.38,white
37.0,3.4,0.71,white
24.0,2.6,-0.89,white
35.0,2.8,1.32,white
33.0,3.0,0.46,white
24.0,3.2,-0.69,white
32.5,3.1,0.21,white
41.0,3.2,-0.16,white
39.0,3.1,-0.55,white
39.0,3.8,-0.37,white
40.0,3.6,1.08,white
18.0,3.5,0.95,black
37.0,3.3,0.97,white
44.0,3.4,1.28,white
33.0,3.2,-1.41,white
43.0,3.7,1.0,white
37.0,2.9,-0.37,white
32.3,3.3,-0.71,white
34.0,3.5,0.72,white
34.0,2.9,-0.36,black
40.7,3.1,0.08,white
37.0,3.4,0.03,white
42.0,3.7,0.81,white
36.0,3.6,-0.03,white
46.0,4.0,0.56,white
33.0,2.6,-0.66,white
37.0,3.4,-0.16,white
36.0,3.6,-0.18,white
44.0,3.2,1.05,white
34.0,3.0,-1.89,white
38.0,2.8,0.77,white
40.0,2.8,0.49,white
42.0,3.2,-1.44,white
34.0,3.8,1.99,white
40.0,3.1,0.11,white
47.0,3.6,-0.56,white
43.0,3.4,-0.58,white
40.0,3.6,2.04,white
40.0,3.0,0.35,white
31.0,3.9,-1.48,white
33.0,3.4,-1.04,white
42.0,3.5,-0.61,white
22.0,2.6,-1.14,white
34.0,3.3,-0.01,white
41.0,2.6,-0.64,white
37.0,2.9,0.34,white
36.0,2.5,-1.15,white
33.0,3.1,1.08,white
27.0,3.1,1.72,white
28.0,3.5,0.61,white
24.0,3.1,-0.91,black
35.5,2.5,-0.24,white
24.0,2.4,-1.3,black
35.0,3.7,-0.03,white
40.0,2.5,-0.52,white
43.0,3.9,1.6,white
28.0,3.2,0.36,white
36.0,3.5,0.45,white
33.0,3.5,1.06,white
37.0,3.5,2.29,white
30.0,3.1,-0.4,black
33.7,3.2,1.43,white
27.0,3.1,-2.22,black
45.0,3.3,0.6,white
28.0,2.3,-1.17,black
37.0,3.4,0.12,white
39.0,3.7,-0.29,white
37.0,2.5,-1.17,black
39.0,3.2,0.41,white
21.0,3.2,-1.42,black
37.0,3.2,-0.08,white
38.0,3.5,0.03,white
34.0,3.2,0.53,white
42.0,3.5,0.67,white
41.0,3.2,0.92,white
44.0,3.3,-0.45,white
35.0,3.3,0.78,white
44.0,3.6,0.46,white
38.0,3.5,-0.65,white
31.0,2.7,0.39,white
30.0,2.9,0.38,white
34.0,3.7,2.23,white
40.0,3.8,0.46,white
40.5,3.4,-0.74,white
39.0,3.4,1.61,black
39.0,3.3,-0.76,white
40.0,3.0,1.84,white
36.0,3.1,0.51,white
43.0,3.9,1.5,black
39.0,3.4,0.21,white
39.0,3.6,1.26,white
40.0,1.9,1.05,white
33.0,2.6,0.03,white
40.0,3.2,0.55,white
39.0,3.8,0.65,white
39.0,3.3,-0.78,white
39.0,2.1,1.65,white
30.0,3.1,-1.79,white
36.0,3.4,-0.16,white
48.0,3.3,1.08,white
37.0,3.7,0.53,white
45.0,3.6,-1.8,white
33.5,2.5,-2.36,white
42.0,3.1,1.7,white
35.5,3.1,-0.48,white
38.0,3.5,-0.77,white
37.5,3.0,-0.95,white
40.0,3.6,0.46,white
31.0,3.6,-0.9,white
35.0,2.9,0.09,white
33.0,2.1,-1.11,white
34.0,3.6,0.5,white
32.0,3.4,0.24,white
39.0,3.2,-0.18,white
37.0,3.2,0.42,white
41.0,3.8,0.06,white
33.5,3.3,0.03,white
45.0,3.5,0.9,white
35.0,3.3,-0.52,white
36.0,3.0,-0.55,white
30.5,3.1,0.96,white
37.0,3.1,-0.13,white
38.0,2.6,-0.84,white
31.0,3.3,-0.04,white
40.0,3.3,0.71,white
39.0,3.4,0.75,white
34.0,2.7,-1.9,black
40.0,3.7,0.44,white
27.5,3.1,0.25,white
47.0,3.7,1.44,white
25.0,3.8,0.19,white
29.5,3.1,-0.81,white
30.0,3.1,0.48,white
35.0,3.4,-0.34,white
43.0,3.0,0.66,white
48.0,3.7,0.36,white
40.0,3.5,-0.41,white
32.0,3.2,-0.44,white
33.0,3.7,0.71,white
38.0,3.3,1.17,white
42.0,3.4,0.46,white
35.0,3.5,1.36,white
39.0,3.4,-0.02,white
44.0,3.1,-0.11,white
39.0,3.3,0.32,white
38.0,3.3,0.33,white
43.0,3.8,1.37,white
26.0,3.1,-0.75,black
40.0,3.6,0.35,white
33.0,3.2,0.32,white
43.0,3.5,0.61,white
34.5,2.9,-0.17,white
47.0,3.6,0.08,white
35.5,3.1,-0.04,white
27.0,2.6,-0.99,black
46.0,3.0,1.14,white
34.0,3.5,-0.54,white
35.0,3.8,0.19,white
37.0,3.0,0.11,white
25.0,3.4,-1.76,white
36.0,2.9,-1.04,white
31.0,3.7,-0.73,white
32.0,3.7,1.25,white
33.0,3.2,-0.48,white
40.0,2.9,1.59,white
34.0,3.5,0.18,white
34.0,3.2,0.02,white
40.0,3.6,1.13,white
38.0,3.6,-1.0,white
44.0,3.1,-0.43,white
43.0,3.8,1.01,white
32.0,3.1,-0.34,white
35.0,3.6,1.06,white
31.0,2.4,-1.25,black
36.0,3.6,0.3,white
45.0,3.7,-0.84,white
48.0,3.6,1.71,white
36.0,3.4,-0.42,white
39.0,3.2,1.12,white
38.0,3.3,1.35,white
24.7,2.6,-1.54,black
43.0,3.5,-1.15,white
38.0,3.4,1.25,white
42.0,2.5,0.95,white
34.0,3.6,-1.21,white
39.0,3.1,0.57,white
32.0,2.8,-1.09,white
39.0,3.1,0.91,white
43.0,3.3,1.62,white
44.0,3.9,1.03,white
42.0,3.3,0.47,white
28.3,2.4,-2.18,black
39.5,3.4,1.58,white
36.0,3.6,1.54,white
35.0,3.3,-0.18,white
37.0,3.6,0.69,white
39.0,2.7,0.44,white
43.0,3.7,0.88,white
27.0,2.8,-0.66,white
46.0,3.6,1.08,white
32.0,2.9,-0.41,white
44.0,3.5,0.9,white
37.0,3.4,0.91,white
42.0,3.8,-0.05,white
42.0,3.4,-1.13,white
45.0,3.6,1.07,white
37.0,2.7,-0.73,white
39.0,3.2,-0.26,white
41.0,2.8,0.84,white
37.0,3.0,0.77,white
41.0,2.4,-0.02,white
35.0,3.9,1.65,white
47.0,3.7,1.64,white
27.0,3.1,-0.44,white
39.0,3.4,0.64,white
37.5,2.3,-0.11,white
36.0,2.8,-0.26,white
42.0,3.9,2.18,white
42.0,3.4,0.62,white
35.0,3.1,-0.68,white
37.0,3.1,-0.58,white
41.0,3.6,-0.05,white
33.0,3.3,-1.56,black
43.0,2.6,1.3,white
34.0,3.7,-0.63,white
35.0,3.0,0.46,white
44.0,3.4,-0.02,white
38.5,3.5,0.69,white
31.0,3.0,0.04,white
27.5,3.0,-1.1,white
44.0,3.5,-0.73,white
36.0,3.3,-0.48,white
44.0,3.1,0.17,white
31.5,3.2,-0.14,white
36.0,3.8,-0.67,white
41.0,3.0,1.8,white
25.7,3.1,0.15,white
29.5,3.1,-1.23,white
40.0,2.8,-0.23,white
40.0,3.8,-0.18,white
40.0,2.9,-0.07,white
47.0,3.5,0.06,white
35.0,3.3,-0.85,white
35.0,3.1,0.15,white
34.0,3.1,0.19,white
31.0,2.9,-0.65,white
40.0,3.0,-1.1,white
48.0,3.8,1.76,white
40.0,3.6,1.39,white
44.0,3.3,1.23,white
41.0,2.9,-0.8,white
34.0,3.5,1.19,white
41.0,3.2,0.75,white
36.0,2.4,0.06,white
40.0,3.0,0.0,white
36.0,3.8,0.4,white
38.0,3.8,0.9,white
32.0,2.3,-0.85,white
34.0,3.0,-0.12,white
33.0,3.1,0.2,white
32.0,2.4,-0.8,white
40.0,3.1,0.28,white
40.0,3.9,-0.8,white
33.5,3.1,0.37,white
30.0,2.6,-0.97,black
45.0,3.2,0.52,white
37.0,3.2,-0.05,white
38.0,2.8,-0.58,white
42.0,2.4,1.55,white
35.0,2.3,-1.5,black
40.0,3.1,0.26,white
46.0,3.5,0.35,white
36.0,3.7,0.82,white
30.0,3.0,-0.09,white
38.0,3.3,-0.32,white
39.0,2.9,1.1,white
39.0,3.5,-0.59,white
41.0,3.4,0.27,white
37.0,2.9,-0.87,white
32.0,2.5,-0.97,black
38.0,3.2,-0.04,white
29.0,3.3,-1.19,white
38.0,2.7,0.35,white
32.0,2.6,-0.37,white
36.0,3.9,-0.32,white
42.0,3.5,1.78,white
47.0,3.5,1.08,white
44.0,2.9,0.8,white
43.0,3.5,0.63,white
23.0,2.3,-1.41,black
39.0,3.5,-0.68,white
39.0,3.4,0.56,white
37.0,3.8,-0.45,white
44.0,3.3,1.13,white
34.5,3.2,0.17,white
42.0,3.0,2.36,white
36.0,2.5,0.75,white
36.0,3.5,-1.19,white
32.0,2.7,-1.73,black
35.0,3.2,-0.82,white
31.0,2.8,0.51,white
39.0,3.6,-0.93,white
34.0,3.6,0.64,white
38.0,3.6,0.14,white
22.0,3.0,-2.04,black
46.0,3.7,-1.08,white
41.0,3.1,-0.63,white
41.0,3.4,0.02,white
37.0,3.9,1.38,white
35.0,3.4,-0.29,white
38.0,2.6,0.14,white
27.0,2.5,-1.68,black
35.5,3.5,1.48,white
39.0,2.7,0.61,white
31.5,3.2,0.17,white
31.5,3.0,0.06,white
47.0,3.7,1.07,white
38.0,2.3,-1.06,white
32.0,4.0,0.64,white
42.0,3.9,-0.18,white
43.0,3.6,0.49,white
31.0,3.3,0.53,white
26.0,3.8,-1.94,black
33.0,3.1,-0.7,white
41.0,3.3,1.77,white
41.0,3.5,-1.22,white
32.0,3.2,-0.2,white
31.0,3.1,-0.52,white
33.0,3.7,0.38,white
40.0,3.4,0.12,white
41.0,3.6,0.4,white
36.0,3.9,0.62,white
36.0,2.5,0.13,white
39.0,2.8,0.1,white
32.5,3.4,1.81,white
46.0,3.9,0.43,white
40.3,3.6,-0.34,white
27.0,2.9,-1.62,black
43.0,3.3,1.2,white
45.0,3.1,0.87,white
40.0,3.0,0.95,white
32.3,3.1,-1.83,white
31.0,3.0,-2.54,black
34.0,3.5,-0.25,white
48.0,3.4,1.04,white
40.0,3.5,1.54,white
45.0,3.4,-0.15,white
42.0,3.4,-0.12,white
28.0,3.5,-1.81,white
33.0,2.3,0.04,white
38.0,3.1,-1.73,white
38.0,3.5,-0.71,white
36.0,3.0,-0.68,white
30.0,2.9,-0.34,white
40.0,3.6,0.67,white
42.0,2.5,-0.43,white
34.5,2.6,0.3,white
37.0,3.9,-0.1,white
39.0,3.3,1.6,white
36.0,3.2,-0.59,white
32.0,3.2,-0.52,white
38.0,3.7,1.69,white
31.0,3.8,1.56,white
36.0,3.2,0.26,white
42.0,3.7,-1.52,white
35.5,3.0,-0.14,white
38.0,3.7,-0.73,white
31.0,3.7,-0.49,white
39.0,3.2,0.96,white
32.0,2.8,-0.34,white
35.0,3.4,0.81,white
38.0,3.2,-0.83,white
39.0,3.5,0.84,white
33.0,2.9,-0.38,white
41.0,3.2,0.54,white
28.0,3.1,-0.97,white
48.0,3.4,0.83,white
39.0,2.6,-0.97,white
32.5,3.7,-0.14,white
46.0,3.9,0.85,white
38.0,3.6,1.85,white
40.0,3.4,0.45,white
28.0,3.1,-0.29,white
29.0,2.6,-0.61,black
27.0,2.7,-0.67,black
28.0,3.7,-1.55,white
29.0,2.8,0.81,black
32.0,2.7,0.69,white
35.0,3.2,-0.27,white
33.0,3.6,0.49,white
36.0,3.1,-0.44,white
36.0,3.5,0.36,white
37.0,3.3,-1.1,white
33.0,2.8,-1.69,white
42.0,3.1,0.16,white
36.0,3.0,1.21,white
38.5,2.5,0.78,white
33.0,2.2,-1.93,white
39.0,3.5,0.19,white
48.0,3.7,-0.96,white
39.0,3.7,0.0,white
34.0,2.6,-0.24,white
39.0,3.3,0.42,white
34.0,3.4,-0.06,white
38.0,2.4,1.57,white
44.0,2.6,0.19,white
33.0,2.8,-0.89,white
45.0,3.9,0.2,white
42.0,2.8,0.17,white
28.0,3.1,-1.02,white
34.0,3.8,0.44,white
27.0,3.0,-1.76,black
34.0,3.3,0.14,white
33.5,3.7,-1.07,white
33.0,2.6,-0.86,white
38.0,3.0,-1.06,white
36.0,3.7,-1.15,white
36.0,2.3,-0.34,white
38.0,3.4,-1.51,white
42.0,3.6,0.16,white
39.0,2.5,1.15,white
45.0,3.1,1.01,white
30.5,3.3,0.21,white
39.0,3.5,0.29,white
41.0,3.2,0.21,white
38.0,3.2,1.19,white
39.0,3.5,2.3,white
36.0,2.8,0.25,white
43.0,3.4,0.55,white
34.0,2.6,0.0,white
24.0,3.1,-0.66,white
34.0,2.9,-0.05,white
37.0,3.2,0.91,white
37.0,3.4,-1.2,white
35.0,3.8,0.47,white
27.0,3.3,1.81,white
32.0,3.3,-0.41,white
41.0,3.0,0.0,white
40.0,4.0,0.07,white
36.0,3.2,1.31,white
47.0,4.0,1.62,white
40.0,2.8,1.46,white
32.0,3.1,-0.44,white
39.0,3.2,-1.41,white
28.0,3.3,-0.91,white
32.5,3.1,-0.78,white
29.0,2.4,-0.95,white
39.0,3.4,-0.11,white
39.0,3.4,2.14,white
31.3,2.9,0.54,white
21.0,3.4,1.16,white
46.0,3.3,1.1,white
40.0,3.8,0.03,white
38.0,3.8,1.19,white
35.0,3.4,-0.63,white
38.0,3.1,-1.03,white
38.0,3.3,1.64,white
31.0,2.7,-0.11,white
35.0,3.6,0.74,white
30.0,3.1,-0.92,white
21.5,3.3,0.15,white
37.5,3.0,-0.54,white
38.0,2.9,0.24,white
38.0,3.5,-0.07,white
37.0,3.2,-0.48,white
40.0,3.7,-0.35,white
39.0,3.6,-0.67,white
29.0,3.4,-0.01,white
33.0,3.6,0.0,white
37.0,3.2,-0.67,white
40.0,3.5,0.27,white
41.0,2.6,-2.39,white
27.7,3.0,-0.04,white
40.0,3.4,0.17,white
35.0,3.4,0.6,white
35.0,3.5,-1.13,white
29.0,2.9,-0.64,black
37.0,2.9,-0.24,white
38.0,3.8,0.5,white
41.0,3.6,1.08,white
37.0,4.0,0.21,white
34.5,3.4,-0.95,white
39.0,3.1,1.66,white
44.0,4.0,0.4,white
43.0,3.6,1.76,white
43.0,2.8,1.1,white
48.0,3.5,0.93,white
40.0,3.4,-0.82,white
39.0,2.6,-0.44,white
26.0,3.2,-2.22,black
40.0,3.1,0.77,white
27.0,2.9,-0.71,black
48.0,3.1,1.48,white
39.0,3.2,0.48,white
44.0,3.8,1.06,white
47.0,4.0,1.71,white
35.0,3.4,1.97,white
34.0,3.4,2.11,white
38.0,3.7,0.33,white
42.0,3.4,-0.16,white
43.0,3.3,-0.41,white
34.0,2.4,0.19,white
32.0,3.3,1.78,white
20.0,2.9,-0.95,white
36.0,3.2,-1.05,white
45.0,3.2,1.32,white
35.0,3.3,0.48,white
38.0,3.5,0.78,white
37.0,3.6,2.05,white
45.0,3.5,0.94,white
32.5,2.8,0.33,white
35.0,3.2,0.46,white
38.0,3.2,0.93,white
36.0,3.3,0.89,white
33.5,3.7,0.71,white
44.0,3.1,0.77,white
37.5,2.9,0.95,white
42.0,2.9,-2.47,white
28.5,3.3,-0.32,white
32.5,3.5,0.28,white
31.0,3.3,-1.28,white
40.0,3.1,-0.78,white
33.0,2.6,-0.75,white
45.0,3.6,0.77,white
47.0,3.7,0.1,white
42.0,2.2,-1.03,white
35.0,3.9,-0.28,white
19.0,2.9,-1.4,black
47.0,4.0,-0.27,white
37.0,3.1,2.18,white
35.0,3.2,-1.26,white
41.0,3.5,-0.26,white
39.0,3.5,0.95,white
27.5,3.1,-0.41,white
39.0,3.4,-0.84,white
37.0,3.6,1.06,white
37.0,3.7,-0.61,white
39.0,2.9,-0.02,white
25.0,2.3,-1.12,black
29.5,3.6,1.75,white
37.0,3.6,0.79,white
36.0,3.6,0.45,white
39.0,2.9,0.58,white
41.0,3.7,1.22,white
38.0,3.1,0.51,white
38.0,4.0,1.43,white
37.0,3.8,1.28,white
40.0,3.8,1.11,white
42.0,3.7,0.3,white
41.0,3.6,2.37,white
33.0,3.6,1.37,white
35.0,3.9,0.93,white
36.0,3.4,1.59,white
43.0,3.5,0.21,white
39.0,3.7,2.04,white
33.5,2.9,-1.04,white
39.0,3.5,0.48,white
35.0,2.7,-0.21,black
43.0,3.4,1.35,white
36.0,3.6,1.93,white
36.0,2.9,-0.19,white
35.0,3.9,0.5,white
37.0,3.4,0.26,white
37.0,3.6,-0.02,white
37.0,3.3,0.66,white
29.0,2.0,1.31,white
36.0,2.9,0.36,white
46.0,3.9,1.04,white
32.0,3.3,0.9,white
35.0,2.7,0.23,white
43.0,3.7,0.61,white
40.0,3.3,1.55,white
39.0,3.2,1.87,white
31.3,3.0,-0.6,white
37.0,3.7,0.51,white
37.0,3.0,-0.2,white
22.5,2.7,-1.65,white
43.0,3.1,0.01,white
33.0,3.5,-1.15,black
37.0,3.9,0.17,white
41.0,3.4,0.67,white
31.0,3.9,-0.04,white
42.0,3.5,0.79,white
41.0,3.4,0.17,white
34.0,2.8,0.53,white
27.0,3.3,-1.61,black
46.0,3.2,0.32,white
39.5,3.1,1.14,white
39.0,3.3,1.01,white
35.0,2.5,-2.27,black
36.5,3.6,1.13,white
35.0,2.9,0.5,white
40.0,3.3,-0.33,white
47.0,2.8,-0.58,white
36.0,3.5,-1.85,white
34.0,2.7,0.72,white
36.3,3.5,-0.56,white
37.0,3.8,-0.11,white
35.0,2.8,-0.55,white
37.0,3.4,-0.06,white
40.0,2.9,-0.25,white
33.0,3.0,-0.41,white
38.0,3.8,0.26,white
46.0,3.6,1.86,white
36.0,3.5,-0.53,white
32.0,3.2,1.4,white
35.0,3.3,-0.2,white
32.0,3.2,0.36,white
37.0,2.7,0.33,white
39.0,3.2,-0.65,white
38.0,3.5,0.57,white
38.0,3.6,1.01,white
48.0,3.5,0.77,white
28.0,2.3,-0.74,black
45.0,3.8,-0.62,white
40.0,3.3,0.33,white
