X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y,A
-0.64,3.2,66,-0.38,37.0,746.315771,4,1.0,4,0.0,1,1
0.18,2.5,67,0.6,31.0,581.578933,2,1.0,4,1.0,1,1
0.28,3.2,68,-0.01,39.0,777.894717,1,1.0,4,0.0,1,1
1.25,3.6,66,1.85,37.0,786.315771,4,1.0,4,0.0,1,1
1.54,3.2,68,1.2,33.0,683.157879,3,1.0,4,0.0,1,1
1.78,3.5,69,1.63,35.0,744.736825,3,1.0,4,0.0,1,1
1.13,3.0,57,-0.37,37.0,726.315771,2,1.0,5,0.0,1,1
-1.1,3.1,68,-0.21,38.0,752.1052440000002,2,0.0,4,0.0,1,1
0.0,2.2,67,-2.09,20.5,385.7894665,4,1.0,3,0.0,1,0
-0.45,2.7,69,-0.32,31.5,609.4736695,4,1.0,3,0.0,1,1
-0.53,3.0,69,-0.61,41.0,789.473663,4,1.0,5,0.0,1,1
-0.01,3.1,66,-0.05,39.5,775.7894535,2,1.0,4,0.0,1,1
-1.04,3.0,67,-0.36,33.0,663.157879,3,1.0,4,0.0,1,1
0.41,2.7,61,0.34,40.0,743.6841900000002,1,1.0,2,0.0,1,1
1.15,3.1,68,0.52,37.0,736.315771,5,1.0,3,0.0,1,1
0.0,3.7,59,-0.75,36.0,780.526298,2,0.0,4,1.0,0,1
-0.38,3.5,67,0.11,30.0,665.78946,3,1.0,3,0.0,1,1
0.47,3.7,66,0.56,47.0,954.210501,4,1.0,6,0.0,1,1
0.13,3.4,68,0.85,48.0,939.999974,5,1.0,6,0.0,1,1
0.0,3.3,68,1.52,32.0,677.3684059999998,3,1.0,2,0.0,0,1
-0.68,3.2,67,-1.33,41.0,809.473663,4,0.0,3,0.0,1,1
1.39,3.8,64,1.55,46.0,948.421028,3,1.0,6,0.0,1,1
1.36,3.8,69,1.6,38.0,822.1052440000002,3,1.0,4,0.0,1,1
0.0,2.7,61,0.0,42.0,775.263136,2,1.0,4,0.0,1,1
-0.55,3.5,57,-0.43,35.0,744.736825,4,0.0,4,0.0,1,1
0.3,3.3,68,0.03,38.0,772.1052440000002,4,0.0,6,0.0,1,0
-0.19,3.2,57,-0.03,34.0,698.9473519999998,3,1.0,3,0.0,1,1
0.21,2.8,59,-0.11,28.0,564.210514,4,0.0,3,1.0,1,1
0.38,3.6,57,0.19,41.0,849.4736630000001,3,1.0,5,0.0,1,1
-1.35,3.0,61,0.0,32.0,647.3684059999998,4,1.0,4,1.0,1,1
0.2,3.7,69,-0.37,45.0,922.631555,4,0.0,5,0.0,1,1
-0.62,3.1,68,-0.22,38.0,752.1052440000002,3,1.0,4,0.0,1,1
0.09,3.5,68,0.35,46.0,918.421028,4,1.0,6,0.0,1,1
0.83,3.6,65,0.81,37.0,786.315771,2,0.0,3,0.0,1,1
0.34,3.2,66,0.76,26.3,577.3684099,4,0.0,1,0.0,1,1
-0.52,3.4,60,-0.68,38.0,782.1052440000002,2,0.0,3,0.0,1,1
-2.12,3.3,69,-1.61,27.0,598.4210410000002,3,0.0,3,0.0,0,0
-0.97,3.4,53,-0.02,36.0,750.526298,3,1.0,3,1.0,1,1
0.02,3.5,69,0.32,34.0,728.9473519999998,4,1.0,3,0.0,0,1
1.58,3.3,67,1.72,33.7,704.2105101,4,1.0,5,0.0,1,1
-0.39,2.9,66,-0.76,40.0,763.6841900000002,2,1.0,4,0.0,1,1
0.24,3.0,62,1.32,43.0,821.052609,4,1.0,5,0.0,1,1
0.26,3.8,59,0.19,35.0,774.736825,3,1.0,4,0.0,1,1
0.3,3.2,67,0.68,33.0,683.157879,3,1.0,5,0.0,0,1
-0.57,3.2,68,-0.48,37.0,746.315771,4,1.0,4,0.0,0,1
-0.72,3.2,68,-0.66,35.0,714.736825,5,1.0,3,0.0,1,1
-1.21,2.5,67,-1.72,30.0,565.78946,3,0.0,3,0.0,1,0
-0.53,3.4,69,-0.04,37.0,766.315771,3,1.0,3,0.0,0,1
0.23,3.5,69,-0.16,41.0,839.4736630000001,4,1.0,5,0.0,1,1
-1.3,3.6,71,-1.07,47.0,944.210501,3,0.0,6,0.0,0,0
1.27,3.1,69,0.92,33.0,673.157879,4,1.0,3,0.0,1,1
0.0,2.6,63,-1.19,22.0,449.473676,2,1.0,1,0.0,0,0
1.76,3.9,70,1.43,41.0,879.4736630000001,4,0.0,6,0.0,1,1
-1.33,3.4,69,-1.36,26.5,600.5263045,2,0.0,3,0.0,1,1
1.07,3.6,67,0.84,48.0,959.999974,4,1.0,4,0.0,1,1
1.14,2.3,68,0.86,37.0,656.315771,2,1.0,2,0.0,1,1
0.12,3.6,68,-0.29,41.0,849.4736630000001,3,1.0,4,0.0,1,1
1.06,3.7,69,0.89,48.0,969.999974,5,1.0,5,0.0,1,1
0.43,3.7,64,0.43,34.0,748.9473519999998,3,1.0,3,0.0,1,1
0.58,3.6,69,0.63,42.0,865.2631359999998,4,0.0,4,0.0,1,1
0.8,2.9,67,0.98,32.3,642.1052478999999,5,1.0,3,0.0,0,1
1.43,3.5,59,1.63,44.0,886.842082,4,1.0,4,0.0,1,1
0.62,3.3,69,0.69,37.0,756.315771,5,1.0,3,0.0,1,1
-0.25,3.8,70,-0.28,41.0,869.4736630000001,5,1.0,6,0.0,1,1
0.44,3.5,68,0.52,34.0,728.9473519999998,3,0.0,3,0.0,1,1
1.47,2.8,69,0.78,38.0,722.1052440000002,3,0.0,3,0.0,1,1
1.37,3.8,64,1.31,32.0,727.3684059999998,3,0.0,3,1.0,1,1
0.63,2.8,62,0.31,48.0,879.9999740000002,3,1.0,3,0.0,1,1
-0.76,2.9,60,0.13,39.0,747.894717,3,1.0,3,0.0,1,1
-1.75,3.6,51,-1.73,39.0,817.894717,4,0.0,5,0.0,1,1
1.03,3.8,61,1.36,34.0,758.9473519999998,3,0.0,2,0.0,1,1
-0.01,3.5,61,-0.33,28.0,634.210514,2,1.0,3,0.0,1,0
-1.05,2.6,59,0.0,30.0,575.78946,4,1.0,1,0.0,1,1
1.42,3.6,59,0.89,40.0,833.6841900000002,3,1.0,4,1.0,1,1
-1.72,2.5,67,-0.22,45.0,802.6315549999998,4,1.0,4,0.0,1,1
0.64,3.4,63,0.36,40.0,813.6841900000002,3,1.0,4,0.0,1,1
-0.14,3.0,68,0.71,47.0,884.210501,5,0.0,5,0.0,1,1
0.13,3.6,69,0.3,41.0,849.4736630000001,4,1.0,5,0.0,1,1
0.0,3.7,69,-0.94,44.0,906.842082,4,1.0,6,0.0,1,0
-0.28,2.8,58,-0.14,47.0,864.210501,3,1.0,5,0.0,1,1
-0.3,3.6,63,-0.33,39.0,817.894717,2,0.0,6,0.0,1,1
-1.13,2.8,69,0.0,35.0,674.736825,2,0.0,5,0.0,0,0
-1.19,2.7,47,-2.09,29.0,569.999987,2,0.0,3,0.0,1,1
0.0,2.7,62,0.0,21.0,443.684203,4,0.0,1,0.0,0,0
0.8,3.0,68,0.88,36.0,710.526298,4,0.0,3,0.0,1,1
-0.07,3.2,67,0.08,35.0,714.736825,4,0.0,3,0.0,0,1
0.0,3.2,64,0.0,37.0,746.315771,4,0.0,5,1.0,0,1
-0.06,2.9,67,0.21,41.0,779.473663,2,0.0,4,0.0,1,0
-0.98,2.9,67,-1.3,34.0,668.9473519999998,5,0.0,2,0.0,1,1
0.0,3.0,69,0.0,40.0,773.6841900000002,4,0.0,3,0.0,1,1
-1.14,3.1,61,-0.36,33.0,673.157879,2,0.0,3,1.0,1,1
0.0,2.8,68,0.0,31.5,619.4736695,3,1.0,1,0.0,1,1
0.1,3.3,62,-0.1,42.0,835.263136,3,1.0,5,0.0,1,1
-0.26,2.4,50,-0.37,33.5,611.0526155,4,0.0,3,0.0,1,1
0.22,4.0,69,0.24,44.0,936.842082,4,1.0,6,0.0,1,1
-0.14,2.8,69,-0.04,40.0,753.6841900000002,3,0.0,3,0.0,1,0
-1.17,3.4,47,-1.09,31.0,671.578933,3,0.0,2,0.0,1,1
0.0,3.2,60,-1.17,41.0,809.473663,4,1.0,0,0.0,0,1
-2.3,3.1,70,-2.86,27.0,578.4210410000002,3,0.0,5,0.0,1,0
-0.71,2.6,64,-0.55,39.0,717.894717,3,0.0,3,0.0,1,1
0.49,3.5,67,0.37,41.0,839.4736630000001,3,0.0,6,0.0,1,1
0.45,3.0,69,0.28,36.0,710.526298,4,1.0,3,0.0,1,0
-0.13,3.2,68,0.34,35.5,722.6315615,5,1.0,3,0.0,1,1
0.09,2.5,64,0.69,0.0,0.0,4,0.0,2,1.0,1,1
0.0,3.8,63,-2.68,29.0,679.999987,3,1.0,3,0.0,0,1
-0.9,2.8,68,-0.55,33.0,643.157879,3,1.0,3,0.0,1,1
-0.02,3.4,64,0.64,42.0,845.2631359999998,2,1.0,4,0.0,1,1
-0.23,3.3,66,0.14,36.0,740.526298,4,1.0,4,0.0,1,1
0.72,3.8,68,1.3,39.0,837.894717,3,0.0,4,0.0,1,1
1.51,3.2,63,0.96,42.0,825.263136,3,1.0,5,1.0,1,1
-0.18,3.1,64,-0.03,34.0,688.9473519999998,4,0.0,3,0.0,1,1
1.63,3.6,65,1.22,34.0,738.9473519999998,3,0.0,3,0.0,1,1
-0.14,3.1,59,-0.33,34.0,688.9473519999998,4,0.0,5,0.0,1,1
-1.81,2.7,68,-1.61,36.5,688.4210345,2,1.0,3,0.0,1,1
1.01,2.8,66,1.14,35.0,674.736825,3,1.0,4,0.0,1,1
-0.39,2.8,56,-0.28,33.0,643.157879,3,0.0,4,0.0,1,0
0.0,3.3,68,0.0,39.0,787.894717,4,1.0,6,0.0,1,1
-2.2,3.0,61,-2.01,30.0,615.78946,4,1.0,4,0.0,1,1
0.0,3.6,55,0.0,25.0,596.842095,2,1.0,1,0.0,1,1
0.0,3.5,65,0.0,37.0,776.315771,3,1.0,5,1.0,1,1
0.39,3.2,55,0.19,40.0,793.6841900000002,4,0.0,5,1.0,0,1
0.12,3.6,69,0.14,28.0,644.210514,3,0.0,4,0.0,1,1
0.26,2.9,69,0.08,26.0,542.631568,5,1.0,1,0.0,1,0
0.06,3.5,70,0.66,35.0,744.736825,4,0.0,4,0.0,0,1
-2.4,3.3,64,-1.48,35.0,724.736825,4,1.0,4,0.0,1,1
0.02,3.3,66,0.06,30.3,650.5263018999998,3,0.0,4,0.0,1,0
1.43,2.3,61,1.66,33.5,601.0526155,4,1.0,1,0.0,1,1
-1.48,3.2,66,-1.08,29.0,619.999987,3,0.0,3,0.0,1,0
0.0,3.2,69,0.0,35.0,714.736825,4,1.0,5,0.0,1,0
1.02,3.4,69,1.16,28.0,624.210514,4,1.0,3,0.0,1,1
-0.85,2.6,68,-0.73,42.0,765.263136,4,0.0,4,0.0,1,1
-0.12,3.4,69,-0.69,46.0,908.421028,4,1.0,4,0.0,1,1
0.79,3.4,68,0.04,41.0,829.473663,4,1.0,5,0.0,1,1
0.19,3.8,68,-0.36,46.0,948.421028,4,1.0,5,0.0,1,1
-0.03,3.1,69,-0.12,39.0,767.894717,4,1.0,4,0.0,1,1
0.35,3.7,69,0.6,35.0,764.736825,2,1.0,5,0.0,1,1
0.0,3.8,63,0.78,48.0,979.999974,4,0.0,4,0.0,0,1
-0.55,3.2,68,-0.52,33.5,691.0526155,3,1.0,3,0.0,1,1
0.0,3.2,48,0.0,0.0,0.0,5,1.0,2,0.0,0,1
-2.09,3.8,68,-0.16,42.0,885.2631359999998,1,0.0,4,0.0,1,1
0.59,3.1,63,-0.25,38.0,752.1052440000002,4,1.0,4,0.0,1,1
0.0,3.2,69,0.0,32.0,667.3684059999998,3,1.0,3,1.0,0,1
-1.09,3.0,68,-0.23,35.0,694.736825,0,1.0,3,0.0,1,1
-0.31,3.5,64,-0.63,40.0,823.6841900000002,3,0.0,4,0.0,1,1
-0.84,3.2,66,-1.13,35.0,714.736825,2,1.0,3,0.0,1,1
0.21,3.3,68,0.42,39.0,787.894717,3,1.0,4,0.0,1,1
1.13,3.7,61,1.42,45.0,922.631555,3,1.0,4,0.0,1,1
1.7,3.7,64,1.69,38.0,812.1052440000002,3,1.0,4,0.0,1,1
0.13,2.7,66,-0.38,40.0,743.6841900000002,4,1.0,3,0.0,1,1
0.07,3.0,60,-0.35,29.0,599.999987,1,0.0,4,1.0,1,1
-0.57,3.7,66,-1.05,42.0,875.2631359999998,3,1.0,4,0.0,1,1
1.17,3.9,69,1.08,46.0,958.421028,3,0.0,4,0.0,1,1
1.03,2.7,55,0.72,34.0,648.9473519999998,3,1.0,2,0.0,1,1
-0.5,3.1,65,1.06,29.0,609.999987,3,1.0,3,0.0,1,1
0.61,3.7,69,-0.13,36.0,780.526298,3,0.0,3,0.0,1,1
-0.37,2.9,40,-0.54,39.0,747.894717,2,0.0,3,1.0,1,1
-0.48,3.0,68,-0.1,30.0,615.78946,4,1.0,3,0.0,0,1
0.59,2.3,55,0.57,35.0,624.736825,3,0.0,3,1.0,1,1
-1.88,3.3,69,-0.95,38.0,772.1052440000002,3,1.0,3,0.0,0,1
0.0,3.1,68,0.0,42.0,815.263136,4,0.0,5,0.0,1,1
-1.35,3.0,67,-0.82,24.7,532.1052531,4,1.0,3,0.0,1,1
0.0,3.5,69,0.0,39.0,807.894717,3,1.0,4,0.0,1,1
0.0,3.4,65,0.0,37.5,774.2105075000002,2,0.0,4,0.0,1,1
-0.54,3.7,69,-0.33,33.0,733.157879,3,0.0,4,0.0,1,1
0.23,3.4,67,0.36,36.0,750.526298,4,1.0,4,0.0,1,1
0.75,3.4,67,0.58,34.0,718.9473519999998,3,1.0,4,0.0,1,1
0.6,3.5,68,0.61,44.0,886.842082,4,0.0,6,0.0,1,1
-0.3,3.0,68,-0.06,35.0,694.736825,4,1.0,3,0.0,1,0
0.78,3.0,65,0.94,30.5,623.6841965,4,1.0,3,0.0,1,1
0.66,3.5,64,1.45,41.0,839.4736630000001,4,1.0,4,0.0,1,1
-0.44,2.7,55,-0.75,40.0,743.6841900000002,3,1.0,4,0.0,1,1
-0.3,3.3,53,0.07,26.0,582.631568,4,0.0,4,0.0,1,1
1.52,3.2,65,1.65,44.0,856.842082,4,0.0,6,0.0,1,1
0.0,2.3,35,0.0,21.0,403.684203,1,1.0,3,0.0,0,0
-2.31,3.0,45,-2.02,19.0,442.10525700000005,1,0.0,3,0.0,0,0
0.0,3.8,61,0.0,34.0,758.9473519999998,2,0.0,4,0.0,0,1
0.0,2.9,58,0.0,34.0,668.9473519999998,4,1.0,1,0.0,0,1
0.52,3.2,69,-0.06,37.0,746.315771,4,0.0,5,0.0,1,1
-0.13,3.8,70,-0.52,42.0,885.2631359999998,0,1.0,5,0.0,1,0
0.0,3.3,61,0.0,33.0,693.157879,4,1.0,3,1.0,0,0
-0.84,2.7,69,-0.38,42.0,775.263136,3,1.0,4,0.0,1,0
1.39,3.6,65,0.0,32.0,707.3684059999998,3,0.0,4,1.0,1,0
0.65,3.3,68,0.25,28.0,614.210514,3,1.0,2,0.0,1,1
1.88,3.8,69,2.33,36.0,790.526298,4,0.0,3,0.0,1,1
-0.98,3.6,69,-1.09,41.0,849.4736630000001,4,1.0,4,0.0,1,1
0.77,3.4,69,0.14,27.0,608.4210410000002,4,0.0,4,0.0,1,1
0.0,2.3,55,-1.53,26.0,482.631568,4,1.0,4,0.0,0,1
-0.73,3.3,62,-0.65,41.0,819.473663,2,1.0,3,1.0,1,1
-0.02,3.3,69,0.03,42.0,835.263136,4,0.0,4,0.0,1,1
0.43,2.9,69,0.61,44.0,826.842082,4,1.0,3,0.0,1,1
-0.62,2.8,68,-0.23,35.0,674.736825,4,0.0,3,0.0,1,1
1.21,3.7,69,1.22,42.0,875.2631359999998,3,0.0,5,0.0,1,0
0.25,3.2,68,0.09,31.0,651.578933,4,0.0,2,0.0,1,1
-0.8,2.9,68,-0.43,32.0,637.3684059999998,3,1.0,2,0.0,1,1
0.0,3.1,65,0.0,36.0,720.526298,4,1.0,2,0.0,0,1
-0.43,2.8,45,0.32,30.0,595.78946,3,1.0,2,0.0,0,1
1.45,3.1,66,1.12,34.0,688.9473519999998,3,1.0,3,1.0,1,1
0.0,3.3,49,-2.12,23.0,535.263149,1,0.0,4,0.0,0,0
-1.31,2.9,69,-0.95,38.0,732.1052440000002,4,1.0,6,0.0,1,1
0.67,3.4,69,0.09,42.0,845.2631359999998,4,0.0,3,0.0,1,1
0.15,3.6,69,0.59,37.0,786.315771,3,1.0,3,0.0,1,1
-0.4,3.8,68,-0.32,48.0,979.999974,4,1.0,6,0.0,1,0
-1.09,2.9,54,-0.31,20.0,447.89473,3,1.0,1,0.0,0,0
-0.7,3.3,38,-0.81,41.0,819.473663,2,1.0,4,0.0,1,1
0.96,2.9,65,1.11,43.0,811.052609,5,1.0,5,0.0,1,1
1.25,3.4,58,1.15,36.0,750.526298,5,1.0,4,0.0,1,1
0.0,2.7,51,-1.58,13.5,325.2631555000001,1,0.0,4,0.0,0,0
0.0,2.5,56,-2.76,24.0,471.052622,4,0.0,4,0.0,0,0
1.37,3.3,68,1.62,43.0,851.052609,3,1.0,4,0.0,1,1
-0.65,3.7,69,-0.66,41.0,859.4736630000001,4,0.0,6,0.0,1,1
0.71,3.2,69,0.46,41.0,809.473663,5,1.0,2,0.0,1,1
1.19,2.8,49,0.58,38.0,722.1052440000002,3,1.0,3,0.0,1,1
-0.55,2.5,63,-0.46,34.0,628.9473519999998,2,0.0,2,0.0,1,1
2.02,3.5,68,1.08,35.0,744.736825,4,0.0,3,1.0,1,1
-0.45,3.6,70,-0.29,31.0,691.578933,3,0.0,3,0.0,1,0
0.25,3.7,54,0.68,38.0,812.1052440000002,4,0.0,3,1.0,1,1
-0.86,2.4,67,-0.73,39.0,697.894717,3,1.0,3,0.0,0,0
0.42,4.0,69,0.22,44.0,936.842082,3,0.0,6,0.0,1,0
0.0,3.4,69,0.0,40.0,813.6841900000002,3,0.0,6,0.0,1,1
0.44,2.6,66,0.39,30.0,575.78946,4,0.0,2,0.0,1,1
1.57,3.6,55,1.56,33.0,723.157879,3,0.0,4,0.0,1,1
-0.18,3.5,69,0.15,42.0,855.2631359999998,4,1.0,6,0.0,1,0
0.0,3.7,27,0.0,32.0,717.3684059999998,3,0.0,4,0.0,0,1
0.0,3.7,68,-0.22,45.0,922.631555,4,1.0,6,0.0,1,1
-1.05,2.8,68,-0.9,32.0,627.3684059999998,3,1.0,4,0.0,1,0
1.08,3.7,68,1.11,39.0,827.894717,4,0.0,4,0.0,1,1
-0.97,3.9,69,-0.93,36.0,800.526298,4,0.0,4,0.0,0,1
1.32,3.0,63,1.08,42.0,805.263136,4,1.0,4,1.0,0,1
-0.8,2.5,66,-0.78,32.0,597.3684059999998,3,1.0,4,0.0,1,1
-0.31,3.3,60,-0.99,40.0,803.6841900000002,4,0.0,4,0.0,1,1
0.0,3.4,51,-0.4,34.0,718.9473519999998,2,0.0,3,1.0,0,1
-2.01,3.4,67,-2.16,36.0,750.526298,4,1.0,4,0.0,1,0
0.87,3.5,63,0.93,45.0,902.631555,3,1.0,6,0.0,1,1
-0.68,3.0,69,-1.53,37.0,726.315771,4,0.0,3,0.0,0,1
0.0,3.2,68,0.0,41.0,809.473663,4,1.0,4,0.0,1,1
0.2,3.7,65,0.27,40.0,843.6841900000002,3,0.0,5,0.0,1,0
-2.93,2.9,69,-2.61,34.0,668.9473519999998,3,1.0,4,0.0,1,0
-1.69,3.3,69,-2.02,40.0,803.6841900000002,3,0.0,3,0.0,1,1
1.53,3.7,67,1.12,46.0,938.421028,5,1.0,5,0.0,1,1
1.22,3.1,69,1.11,37.0,736.315771,4,1.0,4,0.0,1,1
0.0,3.4,69,0.0,39.0,797.894717,4,0.0,4,0.0,1,1
-0.16,3.0,61,-1.05,42.0,805.263136,2,0.0,4,0.0,1,1
0.0,3.2,63,0.0,36.0,730.526298,3,0.0,3,1.0,0,1
1.06,3.6,69,1.2,38.0,802.1052440000002,5,1.0,6,0.0,1,0
0.75,3.7,69,0.51,37.0,796.315771,3,0.0,3,0.0,1,1
0.42,3.2,67,0.56,44.5,864.7368185,5,0.0,5,0.0,1,1
0.3,3.6,60,-0.25,47.0,944.210501,0,1.0,6,0.0,1,1
-0.87,3.4,63,-1.58,23.0,545.263149,2,1.0,3,0.0,1,0
1.7,3.3,69,1.6,39.0,787.894717,4,0.0,3,0.0,1,1
1.1,3.9,69,0.87,47.0,974.210501,3,1.0,6,0.0,1,1
1.88,3.8,69,1.9,35.0,774.736825,4,0.0,4,0.0,1,1
1.02,3.6,65,0.47,43.0,881.052609,4,1.0,4,1.0,1,0
0.43,3.5,68,0.97,35.0,744.736825,3,1.0,3,0.0,1,1
-0.29,3.3,60,0.23,37.0,756.315771,1,0.0,3,0.0,1,1
0.34,3.2,67,-0.22,38.0,762.1052440000002,1,0.0,3,0.0,1,1
0.0,2.5,67,0.0,42.0,755.263136,4,1.0,3,0.0,0,1
-1.07,3.5,68,-1.05,36.0,760.526298,4,1.0,2,0.0,1,1
-0.01,2.8,65,0.08,42.0,785.263136,5,1.0,4,0.0,1,1
-0.24,3.6,69,-0.54,34.0,738.9473519999998,4,0.0,5,0.0,1,1
0.62,3.6,69,1.25,40.0,833.6841900000002,4,1.0,6,0.0,1,1
0.13,3.3,68,0.43,28.7,625.2631451000002,4,1.0,2,0.0,1,1
-1.97,3.1,69,-1.28,37.0,736.315771,4,0.0,5,0.0,0,1
-0.32,2.8,69,-0.82,38.0,722.1052440000002,3,0.0,3,0.0,1,1
0.29,3.4,69,0.51,30.0,655.78946,3,0.0,2,0.0,1,1
-1.58,2.6,68,-0.68,37.0,686.315771,4,1.0,3,0.0,1,1
-2.33,1.9,67,-2.13,31.5,529.4736695,2,1.0,4,0.0,0,0
0.7,3.6,57,0.6,42.0,865.2631359999998,3,1.0,6,0.0,1,1
0.0,2.7,68,-1.75,39.0,727.894717,4,1.0,3,0.0,0,1
0.96,3.1,66,1.16,45.0,862.631555,3,1.0,4,0.0,1,1
-0.71,3.2,68,-0.09,28.0,604.210514,3,1.0,3,0.0,0,0
1.12,3.5,68,1.39,40.0,823.6841900000002,4,1.0,4,0.0,1,1
-0.02,3.7,69,-1.21,44.0,906.842082,4,1.0,6,0.0,1,1
-0.06,2.4,60,-0.4,35.0,634.736825,3,1.0,2,0.0,0,1
-1.33,2.8,65,-0.44,39.0,737.894717,3,0.0,5,1.0,1,1
0.44,3.4,67,0.53,29.0,639.999987,3,1.0,3,0.0,1,1
0.2,4.0,68,0.21,37.0,826.315771,1,1.0,5,0.0,1,1
-0.93,3.8,68,-0.77,36.0,790.526298,0,1.0,3,0.0,1,1
0.0,2.5,57,-1.08,39.0,707.894717,4,1.0,0,1.0,0,1
-0.92,3.1,69,-0.6,41.0,799.473663,3,1.0,5,0.0,0,1
-1.35,3.6,61,-0.99,29.0,659.999987,3,1.0,3,0.0,1,1
0.0,2.8,67,-2.22,36.0,690.526298,3,0.0,4,0.0,0,0
-0.76,3.1,69,-0.54,34.0,688.9473519999998,4,0.0,5,0.0,1,1
-2.47,2.8,68,-1.73,37.0,706.315771,4,0.0,5,0.0,1,0
0.21,3.7,64,0.15,44.0,906.842082,4,1.0,6,0.0,1,0
0.87,3.4,67,0.47,48.0,939.999974,4,0.0,5,0.0,1,1
-0.23,3.1,67,0.16,38.0,752.1052440000002,2,0.0,3,0.0,1,1
0.0,3.0,58,0.48,36.0,710.526298,3,0.0,3,1.0,0,1
0.58,3.4,60,0.62,33.0,703.157879,3,1.0,3,0.0,1,1
-1.12,3.2,68,-1.17,41.0,809.473663,4,1.0,4,0.0,1,0
-0.92,2.6,68,-0.16,31.0,591.578933,3,1.0,5,0.0,1,0
-0.24,3.1,69,0.0,41.0,799.473663,3,1.0,4,0.0,1,1
0.36,3.1,68,0.83,35.0,704.736825,4,1.0,3,0.0,1,1
-1.26,3.3,69,-0.73,45.0,882.631555,4,0.0,4,0.0,1,1
0.4,3.1,68,0.53,35.0,704.736825,4,0.0,3,0.0,1,1
-1.67,3.8,69,-1.96,30.0,695.78946,3,0.0,4,0.0,1,0
2.62,3.9,53,2.39,41.0,879.4736630000001,3,0.0,5,1.0,1,1
0.24,3.7,67,0.43,36.0,780.526298,4,0.0,6,0.0,1,1
-0.79,3.0,68,-0.45,38.0,742.1052440000002,4,1.0,4,0.0,1,1
1.01,3.3,69,0.74,45.0,882.631555,4,1.0,3,0.0,1,1
-1.03,3.0,68,-0.64,27.0,568.4210410000002,3,1.0,2,0.0,0,1
0.41,3.1,61,0.81,39.0,767.894717,2,0.0,1,0.0,1,1
0.03,4.0,69,-0.63,48.0,999.999974,3,1.0,5,0.0,1,1
0.05,3.4,67,1.07,34.0,718.9473519999998,3,1.0,3,0.0,1,1
1.25,2.9,67,1.28,37.0,716.315771,4,1.0,3,0.0,1,1
0.78,3.1,68,0.78,32.5,665.2631425,4,0.0,3,0.0,1,1
-2.4,3.0,66,-1.33,30.5,623.6841965,3,0.0,3,1.0,0,0
0.0,3.3,63,0.0,35.0,724.736825,3,1.0,4,0.0,0,1
-0.59,2.8,69,-0.19,35.0,674.736825,4,1.0,5,0.0,1,1
-0.97,2.9,66,-0.58,25.0,526.842095,3,0.0,4,1.0,0,0
0.82,3.6,51,0.5,45.0,912.631555,2,0.0,5,0.0,1,1
0.84,3.6,67,0.82,42.0,865.2631359999998,3,1.0,4,0.0,1,1
0.27,3.1,56,0.82,43.0,831.052609,3,1.0,5,0.0,1,1
-2.03,3.1,69,-1.23,36.0,720.526298,4,1.0,3,0.0,1,1
-0.65,3.2,69,-0.29,36.0,730.526298,4,0.0,3,0.0,1,1
1.05,3.8,69,1.17,41.0,869.4736630000001,4,1.0,4,0.0,1,1
-0.12,3.8,69,0.48,44.0,916.842082,3,0.0,4,0.0,1,1
-0.46,2.5,62,-0.43,42.0,755.263136,4,1.0,3,0.0,1,1
0.0,3.0,68,-1.69,40.0,773.6841900000002,2,1.0,3,0.0,0,1
-0.63,3.4,69,-1.04,42.0,845.2631359999998,3,1.0,6,0.0,1,0
2.04,3.0,60,2.18,42.5,813.1578724999998,3,1.0,4,0.0,1,1
0.18,3.4,59,0.04,36.0,750.526298,1,1.0,4,0.0,0,1
-0.24,3.9,68,-0.72,42.0,895.2631359999998,2,1.0,6,0.0,1,1
1.58,3.4,69,1.45,36.0,750.526298,4,0.0,3,0.0,1,1
-0.96,3.2,64,-0.71,33.0,683.157879,4,1.0,3,1.0,0,1
0.0,3.5,69,-0.4,39.0,807.894717,4,0.0,6,0.0,1,0
-0.01,3.3,68,-0.09,35.0,724.736825,4,1.0,4,0.0,1,1
-0.52,2.9,65,-0.7,38.5,739.9999805,4,1.0,4,0.0,1,1
0.28,3.9,69,0.14,45.0,942.631555,3,0.0,5,0.0,1,1
0.59,2.9,69,0.41,31.0,621.578933,3,0.0,3,0.0,1,1
0.51,3.2,58,0.61,43.0,841.052609,3,0.0,3,0.0,1,1
0.5,2.8,69,-0.01,41.0,769.473663,4,1.0,4,0.0,1,1
0.22,3.7,53,0.0,44.0,906.842082,3,0.0,4,1.0,1,1
-0.97,2.9,63,-0.48,36.0,700.526298,3,0.0,3,0.0,1,1
1.22,3.4,69,0.77,42.0,845.2631359999998,4,1.0,4,0.0,0,1
0.0,2.4,67,0.0,30.0,555.78946,4,1.0,1,0.0,1,1
0.09,3.1,68,0.2,33.0,673.157879,4,1.0,5,0.0,1,1
0.0,3.4,68,-0.88,36.5,758.4210345,3,0.0,3,0.0,1,1
-0.73,3.8,66,-0.61,35.0,774.736825,3,1.0,4,0.0,1,1
0.75,4.0,69,0.82,39.0,857.894717,3,0.0,4,0.0,1,1
-0.54,3.5,68,-0.08,30.5,673.6841965,2,1.0,6,0.0,1,0
1.47,2.7,59,1.13,35.0,664.736825,3,1.0,2,0.0,1,1
0.34,3.0,69,0.8,34.0,678.9473519999998,4,1.0,3,0.0,1,1
